Territory,Division,GDOS_ID,Name,Address,Phone,Zip,Duplicate,DoNotImport,Reason
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d1017033208efd004d,Hanscom South,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d101703344d74e0050,Portsmouth Park N' Ride,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170712d09630087,SA Corp,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170712d1b78008a,Buena Police Dept,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170712d311d008d,Walgreens,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170712d43b40090,Valero,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170712d57150093,Dunkin donuts,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170712d69c80096,Pittsgrove recy,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170712d7c9a0099,Pep boys,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170c8bd6bd000be,Salem Kidzone,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80822d6fec71d10170d304cff800c3,Northwest Ohio Area Services,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015add0546510000,Bedford Moose Lodge,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015add069e680003,Bedford VFW Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015af4bfedec0009,Community Servi Center,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015b13a64a53005a,Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015b8cbe6af40093,Everett Farm Market,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015b94653d420099,Woman Safe,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015ba8fed9ec00a1,Deli,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015bb8721cfa00a8,Salvation Army Donation Bin,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015bb8721e2a00ab,Sheetz,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015bcd0c26bf00b0,NORWELL  SA  BOX,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015bf2c188e700bc,Twice As Nice Twice As Nice,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c1524d80800d7,Audubon Machinery,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c1524d94600da,Mark's Country Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c1524da8b00dd,East Aurora Auction and Expo,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c1524dbca00e0,Windom Community Church,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c1524dd0700e3,Youngstown Corp,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c21b8860c00e8,Kutsops Mkt Box Joe Kutsop,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c2497ed6d00eb,Convenient Mkt Box Hatesh Patel,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c3acfc9b600f5,Columbus Citadel Donation Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c48a463220110,World Care Christian Child Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c48a464600113,Shell Gas Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c48a467410119,Express Sunoco Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c48a46874011c,Add Lumber Drop Box 106,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c48a4699e011f,Boot Box Drop Box 105,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c48a46c650125,Westbury Nursing Home Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c48a46dc70128,Bingo B's Pack & Ship Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c814a9069013d,Alfred Transfer,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015c814a91950140,Dunkirk Corps Donation Box Donation Box 106,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015cf006f0ae0183,Womensafe Resale Shoppe,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015cf44ad9620195,Claysville Car Wash,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015d26167be501ac,Grace Chapel Lexington,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015d7da229240220,Walmart Inc.,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dc8cf2e3b023b,Greene Community Clothing Bank,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dc8dd0913023e,Binghamton 0405 2,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dc8dda8bd0241,Binghamton 0409 2,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dc8e1dacc0247,Del Opps,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dc8e25367024a,Deposits Closet,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dc8e2d40f024d,Elmira Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dc8e347ba0250,Elmira Correctional Facility,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcae217e40253,Omega Dry Cleaners,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcae2191e0256,Andover Transfer Station Andover (TS),,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcae21a600259,Berlin Berlin Transfer Stn,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcae22208026b,Drop Box University Bridgeport,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcae2233f026e,Bristol Salvation Corps Bristol Salvation Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcae2249b0271,Drop Box  Waterbury Corps,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcae2383f027d,Andover Transfer Station Andover (TS),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcae239690280,Andover Transfer Station Andover (TS),,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dcc338ade0283,EASTON CORPS,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dd1f00f6c029c,Poughkeepsie Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dd52ef77202a2,Bound Brook  Temple,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015dd52ef8cc02a5,Bound Brook  Temple,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de1dd190f02bf,Speed Check East Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de1de034a02c2,Sherman West County Transfer Station Drop Box 101,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de1de679802c5,Sanders Market Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de1edff5e02c8,Store #8 - 105 Grove City,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a21f0b02ce,Newburgh Donation Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a2204c02d1,Pawling Dropoff Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a2219802d4,Red Hook Dropoff Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a2243b02da,Aarons Rentals Drop Box 106,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a2256f02dd,American Eagle Windmills Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a226a402e0,Associated  Charities,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a227f402e3,Beths Flowers Drop Box 104,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a2295802e6,Corry Temple Corps Drop Box 103,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a22a9902e9,Curves / La Grand Elite Limo Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a22bce02ec,Eaglans Hardware Drop Box 106,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a22cfe02ef,Eastside Thrifty Cleaner Drop Box 101,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a237e402f2,Girard Township Drop Box 104,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a2391602f5,Grape City Beer Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a23a4602f8,Harborcreek Twp Bldg Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a23b9b02fb,Kubinski Business Machines Drop Box 104,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a23cc502fe,Lebeuf Township Drop Box 103,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a258080301,Presque Isle Collision Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a26ab80307,Store #5 - 103 Union City,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de4a26fed0310,Summit Twp Bldg Drop Box 103,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de602d9d60313,The Breakfast Place Drop Box 103,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de6035c380316,Dollar General Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de60454b20319,Sheffield Thrift Store Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de605f9bd031c,Tires For Less West Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de607a1c80322,Tops Market Drop Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de60ee3d60325,Westfield Tops Market Box Drop Box 106,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de9c84f7d036f,Bethel Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de9c850990372,Fed Ex,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015de9c852b40378,Whole Foods Grocery Store,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015deeeef3da038a,Tivoli Dropoff Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015deeeef51e038d,Rhinebeck Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015deeeef6500390,Red Hook Box,,,,True,True,Marked as duplicate location
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015deeeef7a30393,Ulster County Transfer Station,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd5167603b1,Fitchburg City Landfill - Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd51bbf03c0,Greenfield Recycle Center - Salvation Army Donation Drop Box ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd521ed03d2,Mexicali Restaurant - Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd522ef03d5,Towne Cleaners / Jefferson Cleaners - Salvation Army Donation Drop Box ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd5250103db,Faith Community Church (back parking lot) - Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd5271203e1,"Jaffrey, NH - Salvation Army Donation Drop Box ",,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd5281403e4,Athens Pizza - Salvation Army Donation Drop Box ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd5291503e7,Jaffrey Transfer Station - Salvation Army Donation Drop Box ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd52b3903ed,Medfield Transfer Station - Salvation Army Donation Drop Box ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd52d4603f3,Millbury Transfer Station - Salvation Army Donation Drop Box ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd5305403fc,Natick Recycling Dept. - Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd537a70411,Residential Drop Off Center - Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd53d210420,Saint-Gobain Research North America - Salvation Army Donation Drop Box ,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd53f1d0426,Wachusett Watershed Regional Recycling Center - Salvation Army Donation Drop Box,,,,False,True,Marked do not import
USE,Adult Rehabilitation Centers Command (USE),8a80823b5adc4fcd015e0dd543be0432,Durham Transfer,,,,False,True,Marked do not import
